chemin, class, class_LOC, classe_CLOC, classe_DC, WMC, classe_BC
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialFrame.java, DialFrame.java, 59, 52, 0.8813559322033898, 1, 0.8813559322033898
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialTextAnnotation.java, DialTextAnnotation.java, 361, 202, 0.5595567867036011, 1, 0.5595567867036011
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialBackground.java, DialBackground.java, 242, 142, 0.5867768595041323, 1, 0.5867768595041323
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/StandardDialScale.java, StandardDialScale.java, 918, 501, 0.545751633986928, 2, 0.272875816993464
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayer.java, DialLayer.java, 102, 88, 0.8627450980392157, 1, 0.8627450980392157
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialScale.java, DialScale.java, 63, 58, 0.9206349206349206, 1, 0.9206349206349206
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialCap.java, DialCap.java, 305, 174, 0.5704918032786885, 2, 0.28524590163934427
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/StandardDialFrame.java, StandardDialFrame.java, 322, 173, 0.5372670807453416, 1, 0.5372670807453416
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialValueIndicator.java, DialValueIndicator.java, 690, 363, 0.5260869565217391, 2, 0.26304347826086955
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialPlot.java, DialPlot.java, 752, 379, 0.5039893617021277, 2, 0.25199468085106386
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialPointer.java, DialPointer.java, 562, 283, 0.50355871886121, 1, 0.50355871886121
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelLinkStyle.java, PieLabelLinkStyle.java, 48, 42, 0.875, 1, 0.875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/MultiplePiePlot.java, MultiplePiePlot.java, 574, 220, 0.3832752613240418, 4, 0.09581881533101046
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/AbstractPieLabelDistributor.java, AbstractPieLabelDistributor.java, 96, 72, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PiePlotState.java, PiePlotState.java, 239, 158, 0.6610878661087866, 1, 0.6610878661087866
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelRecord.java, PieLabelRecord.java, 253, 139, 0.549407114624506, 4, 0.1373517786561265
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PiePlot.java, PiePlot.java, 2921, 1376, 0.47107155083875385, 3, 0.15702385027958463
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelDistributor.java, PieLabelDistributor.java, 198, 93, 0.4696969696969697, 18, 0.026094276094276097
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/MeterNeedle.java, MeterNeedle.java, 376, 198, 0.526595744680851, 2, 0.2632978723404255
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/MiddlePinNeedle.java, MiddlePinNeedle.java, 132, 71, 0.5378787878787878, 6, 0.08964646464646464
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/WindNeedle.java, WindNeedle.java, 109, 65, 0.5963302752293578, 5, 0.11926605504587155
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PointerNeedle.java, PointerNeedle.java, 140, 70, 0.5, 8, 0.0625
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/ShipNeedle.java, ShipNeedle.java, 119, 70, 0.5882352941176471, 5, 0.11764705882352941
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/LongNeedle.java, LongNeedle.java, 161, 74, 0.45962732919254656, 8, 0.05745341614906832
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/ArrowNeedle.java, ArrowNeedle.java, 156, 78, 0.5, 6, 0.08333333333333333
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PinNeedle.java, PinNeedle.java, 130, 71, 0.5461538461538461, 6, 0.09102564102564102
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PlumNeedle.java, PlumNeedle.java, 120, 69, 0.575, 5, 0.11499999999999999
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/CompassPlot.java, CompassPlot.java, 776, 338, 0.43556701030927836, 4, 0.10889175257731959
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/LineNeedle.java, LineNeedle.java, 110, 69, 0.6272727272727273, 4, 0.15681818181818183
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/flow/FlowPlot.java, FlowPlot.java, 755, 300, 0.3973509933774834, 4, 0.09933774834437085
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/plot/flow/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/StringUtils.java, StringUtils.java, 87, 62, 0.7126436781609196, 3, 0.23754789272030652
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/DirectionalGradientPaintTransformer.java, DirectionalGradientPaintTransformer.java, 125, 77, 0.616, 1, 0.616
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/GradientPaintTransformer.java, GradientPaintTransformer.java, 47, 41, 0.8723404255319149, 1, 0.8723404255319149
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/StandardGradientPaintTransformer.java, StandardGradientPaintTransformer.java, 156, 77, 0.4935897435897436, 9, 0.054843304843304845
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/AttrStringUtils.java, AttrStringUtils.java, 299, 117, 0.391304347826087, 3, 0.13043478260869565
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/ShadowGenerator.java, ShadowGenerator.java, 68, 61, 0.8970588235294118, 1, 0.8970588235294118
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/DefaultShadowGenerator.java, DefaultShadowGenerator.java, 284, 126, 0.44366197183098594, 6, 0.07394366197183098
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/GradientPaintTransformType.java, GradientPaintTransformType.java, 40, 33, 0.825, 1, 0.825
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/ExportUtils.java, ExportUtils.java, 211, 99, 0.46919431279620855, 1, 0.46919431279620855
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/util/PaintAlpha.java, PaintAlpha.java, 355, 225, 0.6338028169014085, 2, 0.31690140845070425
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/Title.java, Title.java, 396, 216, 0.5454545454545454, 2, 0.2727272727272727
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/ShortTextTitle.java, ShortTextTitle.java, 223, 104, 0.4663677130044843, 11, 0.042397064818589486
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/ImageTitle.java, ImageTitle.java, 330, 154, 0.4666666666666667, 8, 0.058333333333333334
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/DateTitle.java, DateTitle.java, 154, 117, 0.7597402597402597, 1, 0.7597402597402597
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/TextTitle.java, TextTitle.java, 800, 332, 0.415, 5, 0.08299999999999999
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/title/CompositeTitle.java, CompositeTitle.java, 223, 126, 0.5650224215246636, 1, 0.5650224215246636
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java, CategoryLabelEntity.java, 117, 72, 0.6153846153846154, 4, 0.15384615384615385
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/TitleEntity.java, TitleEntity.java, 190, 111, 0.5842105263157895, 3, 0.19473684210526318
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/PlotEntity.java, PlotEntity.java, 190, 111, 0.5842105263157895, 3, 0.19473684210526318
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/AxisEntity.java, AxisEntity.java, 191, 112, 0.5863874345549738, 3, 0.19546247818499127
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/TickLabelEntity.java, TickLabelEntity.java, 57, 47, 0.8245614035087719, 1, 0.8245614035087719
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/CategoryItemEntity.java, CategoryItemEntity.java, 175, 110, 0.6285714285714286, 2, 0.3142857142857143
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/EntityCollection.java, EntityCollection.java, 95, 82, 0.8631578947368421, 1, 0.8631578947368421
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java, JFreeChartEntity.java, 190, 111, 0.5842105263157895, 3, 0.19473684210526318
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/LegendItemEntity.java, LegendItemEntity.java, 154, 98, 0.6363636363636364, 2, 0.3181818181818182
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/PieSectionEntity.java, PieSectionEntity.java, 211, 130, 0.6161137440758294, 2, 0.3080568720379147
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/StandardEntityCollection.java, StandardEntityCollection.java, 190, 104, 0.5473684210526316, 2, 0.2736842105263158
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity.java, 371, 190, 0.5121293800539084, 3, 0.1707097933513028
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/XYItemEntity.java, XYItemEntity.java, 153, 97, 0.6339869281045751, 2, 0.31699346405228757
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/FlowEntity.java, FlowEntity.java, 104, 66, 0.6346153846153846, 3, 0.21153846153846154
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/NodeEntity.java, NodeEntity.java, 88, 65, 0.7386363636363636, 1, 0.7386363636363636
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/entity/XYAnnotationEntity.java, XYAnnotationEntity.java, 101, 66, 0.6534653465346535, 3, 0.21782178217821782
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/ApplicationFrame.java, ApplicationFrame.java, 114, 79, 0.6929824561403509, 1, 0.6929824561403509
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/DefaultSelectionZoomStrategy.java, DefaultSelectionZoomStrategy.java, 239, 83, 0.3472803347280335, 2, 0.17364016736401675
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/SelectionZoomStrategy.java, SelectionZoomStrategy.java, 160, 136, 0.85, 1, 0.85
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartMouseListener.java, ChartMouseListener.java, 59, 52, 0.8813559322033898, 1, 0.8813559322033898
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/PolarChartPanel.java, PolarChartPanel.java, 215, 99, 0.4604651162790698, 4, 0.11511627906976744
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/UIUtils.java, UIUtils.java, 181, 96, 0.5303867403314917, 1, 0.5303867403314917
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartFrame.java, ChartFrame.java, 83, 58, 0.6987951807228916, 1, 0.6987951807228916
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/NumberCellRenderer.java, NumberCellRenderer.java, 78, 48, 0.6153846153846154, 1, 0.6153846153846154
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartPanel.java, ChartPanel.java, 2750, 1190, 0.43272727272727274, 3, 0.14424242424242426
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/OverlayChangeListener.java, OverlayChangeListener.java, 48, 43, 0.8958333333333334, 1, 0.8958333333333334
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/CrosshairOverlay.java, CrosshairOverlay.java, 567, 173, 0.30511463844797176, 7, 0.0435878054925674
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/OverlayChangeEvent.java, OverlayChangeEvent.java, 50, 44, 0.88, 1, 0.88
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/MouseWheelHandler.java, MouseWheelHandler.java, 139, 75, 0.539568345323741, 3, 0.17985611510791366
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/Overlay.java, Overlay.java, 78, 71, 0.9102564102564102, 1, 0.9102564102564102
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartMouseEvent.java, ChartMouseEvent.java, 96, 68, 0.7083333333333334, 1, 0.7083333333333334
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/AbstractOverlay.java, AbstractOverlay.java, 101, 69, 0.6831683168316832, 1, 0.6831683168316832
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultChartEditorFactory.java, DefaultChartEditorFactory.java, 58, 48, 0.8275862068965517, 1, 0.8275862068965517
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultPolarPlotEditor.java, DefaultPolarPlotEditor.java, 187, 77, 0.4117647058823529, 1, 0.4117647058823529
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/FontDisplayField.java, FontDisplayField.java, 86, 57, 0.6627906976744186, 1, 0.6627906976744186
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultTitleEditor.java, DefaultTitleEditor.java, 253, 98, 0.38735177865612647, 3, 0.12911725955204215
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/PaintSample.java, PaintSample.java, 100, 57, 0.57, 1, 0.57
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultLogAxisEditor.java, DefaultLogAxisEditor.java, 148, 66, 0.44594594594594594, 2, 0.22297297297297297
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditorManager.java, ChartEditorManager.java, 81, 63, 0.7777777777777778, 1, 0.7777777777777778
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultValueAxisEditor.java, DefaultValueAxisEditor.java, 367, 141, 0.38419618528610355, 3, 0.12806539509536785
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditorFactory.java, ChartEditorFactory.java, 50, 45, 0.9, 1, 0.9
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditor.java, ChartEditor.java, 52, 46, 0.8846153846153846, 1, 0.8846153846153846
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/FontChooserPanel.java, FontChooserPanel.java, 182, 69, 0.3791208791208791, 6, 0.06318681318681318
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultPlotEditor.java, DefaultPlotEditor.java, 561, 196, 0.3493761140819964, 11, 0.03176146491654513
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultNumberAxisEditor.java, DefaultNumberAxisEditor.java, 151, 54, 0.3576158940397351, 2, 0.17880794701986755
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultChartEditor.java, DefaultChartEditor.java, 233, 90, 0.38626609442060084, 2, 0.19313304721030042
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultAxisEditor.java, DefaultAxisEditor.java, 443, 222, 0.5011286681715575, 3, 0.16704288939051917
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/LCBLayout.java, LCBLayout.java, 236, 89, 0.3771186440677966, 4, 0.09427966101694915
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/StrokeChooserPanel.java, StrokeChooserPanel.java, 83, 53, 0.6385542168674698, 2, 0.3192771084337349
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/StrokeSample.java, StrokeSample.java, 146, 74, 0.5068493150684932, 2, 0.2534246575342466
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate.java, 405, 230, 0.5679012345679012, 3, 0.18930041152263374
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/date/MonthConstants.java, MonthConstants.java, 65, 50, 0.7692307692307693, 1, 0.7692307692307693
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate.java, 856, 501, 0.5852803738317757, 4, 0.14632009345794392
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/date/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/IntervalXYItemLabelGenerator.java, IntervalXYItemLabelGenerator.java, 247, 119, 0.4817813765182186, 19, 0.025356914553590452
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/XYItemLabelGenerator.java, XYItemLabelGenerator.java, 54, 49, 0.9074074074074074, 1, 0.9074074074074074
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieToolTipGenerator.java, StandardPieToolTipGenerator.java, 129, 92, 0.7131782945736435, 1, 0.7131782945736435
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/IntervalXYToolTipGenerator.java, IntervalXYToolTipGenerator.java, 243, 119, 0.4897119341563786, 19, 0.025774312324019926
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator.java, BoxAndWhiskerXYToolTipGenerator.java, 142, 85, 0.5985915492957746, 6, 0.09976525821596244
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java, AbstractCategoryItemLabelGenerator.java, 286, 151, 0.527972027972028, 13, 0.04061323292092523
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/XYToolTipGenerator.java, XYToolTipGenerator.java, 53, 48, 0.9056603773584906, 1, 0.9056603773584906
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/MultipleXYSeriesLabelGenerator.java, MultipleXYSeriesLabelGenerator.java, 212, 100, 0.4716981132075472, 4, 0.1179245283018868
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/CustomXYToolTipGenerator.java, CustomXYToolTipGenerator.java, 169, 92, 0.5443786982248521, 6, 0.09072978303747535
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/XYZToolTipGenerator.java, XYZToolTipGenerator.java, 53, 48, 0.9056603773584906, 1, 0.9056603773584906
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/BoxAndWhiskerToolTipGenerator.java, BoxAndWhiskerToolTipGenerator.java, 133, 81, 0.6090225563909775, 4, 0.15225563909774437
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractXYItemLabelGenerator.java, AbstractXYItemLabelGenerator.java, 315, 160, 0.5079365079365079, 19, 0.026733500417710943
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/ItemLabelAnchor.java, ItemLabelAnchor.java, 92, 64, 0.6956521739130435, 1, 0.6956521739130435
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java, IntervalCategoryItemLabelGenerator.java, 122, 68, 0.5573770491803278, 1, 0.5573770491803278
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/XYSeriesLabelGenerator.java, XYSeriesLabelGenerator.java, 57, 52, 0.9122807017543859, 1, 0.9122807017543859
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/SymbolicXYItemLabelGenerator.java, SymbolicXYItemLabelGenerator.java, 156, 87, 0.5576923076923077, 9, 0.06196581196581197
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/BubbleXYItemLabelGenerator.java, BubbleXYItemLabelGenerator.java, 242, 127, 0.5247933884297521, 14, 0.03748524203069658
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/FlowLabelGenerator.java, FlowLabelGenerator.java, 54, 48, 0.8888888888888888, 1, 0.8888888888888888
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardCategorySeriesLabelGenerator.java, StandardCategorySeriesLabelGenerator.java, 144, 87, 0.6041666666666666, 2, 0.3020833333333333
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/PieToolTipGenerator.java, PieToolTipGenerator.java, 54, 49, 0.9074074074074074, 1, 0.9074074074074074
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardCrosshairLabelGenerator.java, StandardCrosshairLabelGenerator.java, 137, 80, 0.583941605839416, 3, 0.194647201946472
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardXYItemLabelGenerator.java, StandardXYItemLabelGenerator.java, 173, 115, 0.6647398843930635, 2, 0.33236994219653176
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardFlowLabelGenerator.java, StandardFlowLabelGenerator.java, 115, 68, 0.591304347826087, 2, 0.2956521739130435
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardCategoryToolTipGenerator.java, StandardCategoryToolTipGenerator.java, 119, 76, 0.6386554621848739, 3, 0.21288515406162464
